@RELATION ontolo_new_trop

@ATTRIBUTE cooc NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE relation {"ant","tmp","ent","pre"}
@ATTRIBUTE correct {"+","-"}


@DATA
0.17857142857142858,0,ent,-
0,0,tmp,-
0,0,pre,-
0,0,ant,-
0,1,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.045020463847203276,0,pre,-
0,0,ant,-
0.046153846153846156,2,ant,-
0.0011890606420927466,0,ent,-
0.016483516483516484,0,ant,-
0,0,ant,-
0.14588859416445624,2,pre,-
0.008264462809917356,0,ent,-
0.018518518518518517,0,ant,-
0.14516129032258066,1,ant,-
0,0,ant,-
0,0,ant,-
0,0,ant,-
0.02142857142857143,0,pre,-
0,0,ant,-
0.056962025316455694,1,pre,-
0.0026954177897574125,1,ent,-
0.013605442176870748,0,ant,-
0,2,tmp,-
0.012881965248651888,1,ent,-
0,2,pre,-
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3392857142857143,1,ent,+
0.3111111111111111,1,pre,-
0,0,ant,-
0.023255813953488372,3,pre,-
0,3,tmp,-
0.0037593984962406013,1,ent,-
0,2,tmp,-
0,2,ant,-
0.05263157894736842,0,pre,-
0,0,ent,-
0,0,ent,-
0,0,ent,-
0,0,ant,-
0,1,ent,-
0.13802816901408452,0,pre,-
0.03076923076923077,1,pre,-
0,0,ant,-
0,1,pre,-
0.07142857142857142,0,ent,-
0,0,ant,-
0,0,ent,-
